timestamp,open,high,low,close,volume
2024-04-01 00:00:00+00:00,30051.64166280306,30164.85652232305,30028.60473806305,30051.64166280306,100.84714031482557
2024-04-01 01:00:00+00:00,30051.64166280306,29929.664907415194,29733.70346187448,29841.09874561516,113.24612587614885
2024-04-01 02:00:00+00:00,29841.09874561516,29891.36361396097,29829.076345589652,29877.17577531573,190.6133019683679
2024-04-01 03:00:00+00:00,29877.17577531573,30284.260269117498,30145.139891735304,30219.11073426129,128.6813312364792
2024-04-01 04:00:00+00:00,30219.11073426129,29404.774629303538,29325.46926750701,29393.274272279763,64.08760786282974
2024-04-01 05:00:00+00:00,29393.274272279763,30296.941188590463,30134.645122427217,30208.302008400286,145.59603132046638
2024-04-01 06:00:00+00:00,30208.302008400286,30046.094639250437,29968.351874550666,29999.817614129865,176.89535079693354
2024-04-01 07:00:00+00:00,29999.817614129865,29834.58759758823,29699.68110831091,29726.78765651997,144.297053085419
2024-04-01 08:00:00+00:00,29726.78765651997,29264.014310360115,29238.882734922718,29244.66312028887,172.075966121873
2024-04-01 09:00:00+00:00,29244.66312028887,29700.80690052299,29648.56882269199,29695.804463334374,55.96900955505575
2024-04-01 10:00:00+00:00,29695.804463334374,30077.284991150842,29911.30632802478,30030.25758977253,154.39420620324216
2024-04-01 11:00:00+00:00,30030.25758977253,30679.613890335706,30564.344030029413,30646.44041006701,160.2923220863836
2024-04-01 12:00:00+00:00,30646.44041006701,31186.96329706948,31056.55509874788,31099.940863582724,124.13723204669427
2024-04-01 13:00:00+00:00,31099.940863582724,31362.68365564828,31209.399629421692,31243.58255241946,56.099301568354505
2024-04-01 14:00:00+00:00,31243.58255241946,31512.97608449121,31410.50878763643,31420.805918261518,80.14491671117074
2024-04-01 15:00:00+00:00,31420.805918261518,31981.07214025223,31839.452078646733,31907.27950647832,143.60689313637448
2024-04-01 16:00:00+00:00,31907.27950647832,31491.024448137858,31467.640954097933,31474.962029567214,113.96228189140652
2024-04-01 17:00:00+00:00,31474.962029567214,31587.099259658382,31349.467698216606,31464.44053111481,73.42638425639441
2024-04-01 18:00:00+00:00,31464.44053111481,31725.465658011723,31663.04077439252,31669.94056939868,127.36933065957527
2024-04-01 19:00:00+00:00,31669.94056939868,31555.848433997984,31409.55636142584,31454.0377238196,53.055098141930415
2024-04-01 20:00:00+00:00,31454.0377238196,31852.84891621497,31810.758786685514,31832.06128881305,98.99623097326213
2024-04-01 21:00:00+00:00,31832.06128881305,31758.428356165765,31659.289711974037,31665.86807690091,81.5759181375073
2024-04-01 22:00:00+00:00,31665.86807690091,32147.012018810437,31939.217165042268,32021.390620841332,97.59494632724571
2024-04-01 23:00:00+00:00,32021.390620841332,32194.867818134764,31987.5756673285,32106.35896422143,120.45928851992844
2024-04-02 00:00:00+00:00,32106.35896422143,32458.412745297122,32276.01681048687,32357.799200980982,126.47811326002831
2024-04-02 01:00:00+00:00,32357.799200980982,31628.638448390582,31515.064688329094,31594.170741925802,158.6463936602879
2024-04-02 02:00:00+00:00,31594.170741925802,31197.110659475577,31072.00948732175,31174.731305767415,66.26020700392613
2024-04-02 03:00:00+00:00,31174.731305767415,31954.140380255052,31811.181916541384,31865.406098708976,172.0441893905258
