timestamp,open,high,low,close,volume
2024-01-01 00:00:00+00:00,450.6180156734298,453.1321185045223,448.3874881552237,450.6180156734298,51950632.92655667
2024-01-02 00:00:00+00:00,450.6180156734298,448.94012206602275,445.40510548878683,448.04002472379324,89566497.30447438
2024-01-03 00:00:00+00:00,448.04002472379324,448.728347149526,446.4790924040389,448.46886784554533,79616246.76693256
2024-01-04 00:00:00+00:00,448.46886784554533,453.1452767341659,451.1027000238752,452.62332425606877,60305231.365661874
2024-01-05 00:00:00+00:00,452.62332425606877,444.1155178087381,440.84572114487213,442.5360761855333,114309813.652587
2024-01-06 00:00:00+00:00,442.5360761855333,454.4167945708767,451.08327839774444,452.46915724955375,69625112.89685321
2024-01-07 00:00:00+00:00,452.46915724955375,451.1219698996748,448.3182353358945,449.91903445012485,99389964.63701785
2024-01-08 00:00:00+00:00,449.91903445012485,446.9959613554717,445.5743227122106,446.57804679834686,82417873.33073655
2024-01-09 00:00:00+00:00,446.57804679834686,442.56606034379416,440.51316414290744,440.67322024351046,85544763.3977693
2024-01-10 00:00:00+00:00,440.67322024351046,448.23053457128793,445.4168309387005,446.17752006899013,117787439.73749411
2024-01-11 00:00:00+00:00,446.17752006899013,451.6496560673492,449.84794273310445,450.2448951481504,68384928.7603957
2024-01-12 00:00:00+00:00,450.2448951481504,458.690292117619,456.90246944731865,457.7253729087627,104666648.84333046
2024-01-13 00:00:00+00:00,457.7253729087627,465.19541045780073,461.548786075434,463.20953832599537,57172469.09310433
2024-01-14 00:00:00+00:00,463.20953832599537,465.5210931195025,463.6396273504316,464.9354517635867,82992104.6095303
2024-01-15 00:00:00+00:00,464.9354517635867,467.3162830469581,464.92116094132996,467.06541115399455,80948618.25711294
2024-01-16 00:00:00+00:00,467.06541115399455,474.0840183108978,470.1953295228374,472.92058717757226,53446953.660871275
2024-01-17 00:00:00+00:00,472.92058717757226,470.3269883528128,466.8609751287503,467.69600069143115,94846115.29596992
2024-01-18 00:00:00+00:00,467.69600069143115,468.21144905099686,465.27992214058173,467.5572796475907,87176528.06123877
2024-01-19 00:00:00+00:00,467.5572796475907,470.5837474607961,467.9979501192579,470.02514682515755,79572128.95045808
2024-01-20 00:00:00+00:00,470.02514682515755,467.9547502497152,465.1631213339129,467.40830501681694,82803637.13673337
2024-01-21 00:00:00+00:00,467.40830501681694,474.34492446227085,469.48052664527034,471.9555625201473,95204037.05973938
2024-01-22 00:00:00+00:00,471.9555625201473,471.4327433815823,467.93018171875747,469.94079075718355,107349262.5607434
2024-01-23 00:00:00+00:00,469.94079075718355,476.68786494256193,472.0944532366239,474.2113322558931,68710837.79613721
